,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
2003,0xd970d2f44eb8d35e87762c7c6491395f97e096e34cdd8e5e447a95c97e23ba79,3651957,1493946906,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x4f628b68071185be8a6ad7c13a9194f633c2ca64,8.862240000000000000,NULL,0x,0
2004,0x8025c0f8ab24fd92e8f0d2e660a5dd63379bcd24143a4b609eb80055154f8e6a,3651957,1493946906,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x108efecffe56830fa64d387c7dde043e7628bb4b,10.000000000000000000,NULL,0x,0
2005,0x42c7bcd02368f8d887756312b965920535a2f3d91e39c7431698a2e8cfe1e280,3651957,1493946906,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7062b28a48468ce93ac14efadb0c9c32711e3750,19.999990000000000000,NULL,0x,0
1997,0x98b6811844d6c9819de4f95cf7d08b3e59c253440e7db2bc2ea83158653db57f,3651957,1493946906,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x515e2e3c92b852fe5c6ec690d8341bd5b1990f13,0.010000000000000000,NULL,0x,0
2012,0xad280dce9e117c71ff803d007035a258b677bd378fdc85e06246507070229e13,3651958,1493946930,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2eba6ea4d80e1ac81226f4df34c3a7080fc3cbcc,374.399700000000000000,NULL,0x,0
2011,0xbf3032889c18c1364f7eda2254ceffdece19e76e07291a1dfc0d873f3b39618d,3651958,1493946930,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa27f9f973059ed889f0625a7024450277f31816c,276.000000000000000000,NULL,0x,0
2010,0x76869347747dacf5bef393ee010d1da7f8ba23b69b42c80cefbca95214cebdf8,3651958,1493946930,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2eba6ea4d80e1ac81226f4df34c3a7080fc3cbcc,154.748898870000000000,NULL,0x,0
2009,0xfd05e954e9fe766e0be81359f842f24066f3b91bb584b21aa6ed9ca81bdeea6d,3651958,1493946930,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf1d21eda3bec7881b96daad5713d6d05f3884b2a,129.000000000000000000,NULL,0x,0
2006,0xa4f725b07a839176543848218b46b8a11a4eb59a477168972e9a42f3627cd876,3651958,1493946930,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf1d21eda3bec7881b96daad5713d6d05f3884b2a,20.000000000000000000,NULL,0x,0
2007,0x074afc49d42ded5b792f6fc29a3d6b6ea2f5a00aec37b680d7926f005f4c1e92,3651958,1493946930,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xbbc32e2917ecaf8c14ab192f498338c8b06ed7e2,23.000000000000000000,NULL,0x,0
2008,0x6abe64d2f3b0372b1e355f86f2ff3b47c36c37df8ab5de6e1da0122cfe28c06b,3651958,1493946930,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xfbbc7e37b5415f543757e6aa0b6fe98893ee3271,50.000000000000000000,NULL,0x,0
1022,0xd9450d976d0a8d99502108a601c861ed0a1181324b95c9365a80dcb045fa3c70,3652633,1493957302,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,231.602147400000000000,NULL,NULL,0
2013,0xa0563ad9d6427b6af683e4b9a6e3e256c4839030591462cc470a964d904b4e1a,3652637,1493957384,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x008d15f0793767c396b604cb94dfedfc93768f97,0.010000000000000000,NULL,0x,0
2017,0xedb0fc00f8fcb67a56541a2847d6079dbf39be4ff9e4e764ea52c9a2010efa84,3652637,1493957384,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xb271d55c1a5330af3c7d01c2348b299080ad3c01,100.000000000000000000,NULL,0x,0
2016,0x4e9f0de9ebffb82d080e6facf7e1fe6a23de7acf4c81d26b5dc3ff47de986429,3652637,1493957384,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xb92c4fdc29b119cdde5c6fa5d852d5e3fa3c0df6,30.000000000000000000,NULL,0x,0
2015,0xff83804ebbb5f35da3f5da83c08fba2ae91df236675347fde34c8558d776aa51,3652637,1493957384,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf741706a1c1e5835616f95d8e80c1466ddcda1b7,1.000000000000000000,NULL,0x,0
2014,0xbc0b97be9f316da5c47a8cf166e8154bd1df8e327bfe000cff8b50af22ba0fa0,3652637,1493957384,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x641f3901e29835f91834e279a6a2e1d4829b6217,0.208901360000000000,NULL,0x,0
2018,0x9ac4c7543cb3aec4f8c4996cde791c5f25e41bae3611c2817d88de585529dc44,3652637,1493957384,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xe7b3cbd3623d17ab6e088b92324755a5dbb31f4e,100.380726040000000000,NULL,0x,0
2019,0x790a63340a5f2f9d1ddcce244775269320d8a3aafe28c7bbfd1776119fd18552,3653121,1493964463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xeb3a95d61a993589dea05fe57033bd9e3a73dd9c,0.439209000000000000,NULL,0x,0
1023,0x6d641e6f804f6408ad733379cd88f79de75a8cc230f0542bb02f754098a9c36a,3653121,1493964463,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.439629000000000000,NULL,NULL,0
1024,0x55b551b10962a002d93b8c4852ebdf24d83a53f3f2fc76580f3225ab21c5e639,3653165,1493965207,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.769420000000000000,NULL,NULL,0
2020,0x0113afd7d897f32f06ebece422fab52233bf8dbeb4a6cff972a7feab9d30f8cd,3653165,1493965207,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2a4f82b6a4869e5b2f7461a3aeae7073b98c8f57,1.769000000000000000,NULL,0x,0
1025,0x534058fe8e715810dc860d4a61197279e21c33eedca87c916e587b74acdce8d1,3654271,1493982387,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,416.049700000000000000,NULL,NULL,0
2030,0x68ffc9864a79ca576d569f74d2f198428bcf517704641eef95830ec69dd0f855,3654277,1493982453,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa27f9f973059ed889f0625a7024450277f31816c,115.000000000000000000,NULL,0x,0
2029,0xf5cbc3b8522f0ff2f80e6c264940f6a7e7809257e76f036985761f5032ee3394,3654277,1493982453,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa27f9f973059ed889f0625a7024450277f31816c,108.000000000000000000,NULL,0x,0
2027,0x3921ce134e4fd6c4823370d1231425b5ee32a37527979daf85150046824c1535,3654277,1493982453,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x3e1ee3495e27a8b6365d819ec43358e9bf73daed,70.000000000000000000,NULL,0x,0
2021,0x46c1de6c191c9308a9b7ebd25c163c13645676bef293cde989f76493dcbcd8f1,3654277,1493982453,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x5f6043a83ac0e850b7dee83cf85bba95c9709c73,0.100000000000000000,NULL,0x,0
2022,0x8b5d88f3a28b6d34c42ac833587dbde76d2dc077e2384fc7cc89e7c945638195,3654277,1493982453,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x230a4712a0660855c39cdc262065c51e8161fde0,0.306900000000000000,NULL,0x,0
2023,0xa5b49350dc5903e3005673dacf1a8ba42df6d3cc2ebbf7e18c20b79aa31775d5,3654277,1493982453,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x900662b4d772c5a8f2f16cd308513b7e43d27992,1.240000000000000000,NULL,0x,0
2024,0xa52ddb176b5805acbd6849b3f7e68510a584212773b3e64605f2149ae0d10093,3654277,1493982453,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xb6f5975d81b0fb3416c4c4416ceabba67e43b707,3.193600000000000000,NULL,0x,0
2025,0xdbecc7ba35042736034ace686481d27153edd1e1bbd1cf944cdb87029127481d,3654277,1493982453,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xeefe11b6b45b46ea45e71624c0ce1e041ba3f19d,5.000000000000000000,NULL,0x,0
2026,0xafed87b650112fa79177d00306419c87d1f2815370a877d6d896fbbf5138a058,3654277,1493982453,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9302e459b031f37b354c98466b0247361873a65e,7.205000000000000000,NULL,0x,0
2028,0xfea403712169f3801e5b391809bdbaadb27c08085481175bf58ee5959d357ca5,3654277,1493982453,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa27f9f973059ed889f0625a7024450277f31816c,106.000000000000000000,NULL,0x,0
1026,0x6faf32e7169a7b35dc8c3be95bb97b4826ba1d8774ada2721875b14f85bb72a2,3654619,1493987565,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,209.300840000000000000,NULL,NULL,0
2031,0xd3a7d90ab94d98c4db0fa89d9600448dcf974c857a10d3ddc6be8d30b5da61b5,3654629,1493987733,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x111fe4f226c9b620ffeb1342e8c7b986f9420e80,9.300000000000000000,NULL,0x,0
2032,0x5a4637184e49363a21fe97a86fbe130d71748bcd75c37cc5561081bce74f2065,3654629,1493987733,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xabcea07e64b01abba35b54511200373451169f72,200.000000000000000000,NULL,0x,0
1027,0x6ea3b08bee8d163d3cbec297a61e4aeaf25028b19d2cab052c7647f7745bbcec,3657104,1494026023,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,372.982649700000000000,NULL,NULL,0
2035,0x68500fccb31849cd1ead4ea883b9883b31c9473871db51c4cbc76a5829345921,3657111,1494026122,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x722501c596e214de34af0b5bfa860433dac75af0,1.000000000000000000,NULL,0x,0
2038,0xedf98a170738982bc7b35a5f64f4322828eeca8db367772a72d24478478529e9,3657111,1494026122,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xbb834fd9f9d83f01709e0744ed730cfee58df1b5,33.263000000000000000,NULL,0x,0
2037,0x01dd374f372508f35d00eccce96e4a30c3319fe787bda3d010157a20b175337f,3657111,1494026122,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xb82d989a9501be6c6398aefb424b1399f3e8fb07,10.000000000000000000,NULL,0x,0
2036,0x54236dd9c3a835614ae68dbddb486627df8a49600196b8b950a0e5a8106fed44,3657111,1494026122,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7d6ea71306b193772536fbcacdcb6bcb94000491,1.269709700000000000,NULL,0x,0
2034,0x65ab9ede8bde91d45c8e15c58f30a1c69f363733621369a1f0fc03f611f386a4,3657111,1494026122,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x5e4bf067e1e68b350de36d3ab36ad7eebb0ea884,0.348000000000000000,NULL,0x,0
2033,0x2344307e9a630df777a9655dd0a894065b82535f569835ee3a9d0367d87efe5c,3657111,1494026122,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x0033f380463ef24768688bee12ea0505da166517,0.099000000000000000,NULL,0x,0
2039,0xb42e73eb0145fae89771da9ea8760155faf8cf2a3781917c02f12f0d51747a4d,3657111,1494026122,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa27f9f973059ed889f0625a7024450277f31816c,327.000000000000000000,NULL,0x,0
2040,0x6598915c99e83355a98f8fd5d1188924bc48473db4012ac0ec56d699c0f2ccfd,3657326,1494029066,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf0c605dfaa7ded617568ab0a4ca8e0e78a60e8ff,1.450000000000000000,NULL,0x,0
1028,0xb8fffb14b8b8b7011d605793e12a8fbcce78808d78ca2ab729496757ed9bbce8,3657326,1494029066,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.450420000000000000,NULL,NULL,0
1029,0xad3633b29178e07f1cf1bf5e9490a76ff0e67f1abc25d61ffc09672aba71740b,3657910,1494038183,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2000.801260000000000000,NULL,NULL,0
2041,0x08faff3eacc9fc7e139fcbbde5850d12a3046cce594fbda9e1dc64431342b198,3657915,1494038234,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2d161b952ccd8e9f5b9149923e01f9aca070a665,0.300000000000000000,NULL,0x,0
2042,0x1770e6ecfa0feae341df1724cc5d56183aa5ac989f73f0b1d745ac7abd49d6aa,3657916,1494038237,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2d161b952ccd8e9f5b9149923e01f9aca070a665,0.500000000000000000,NULL,0x,0
2043,0x896db98d272f677ac65c928576bc7261298a21db7433790692d83873272fa018,3657917,1494038248,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x791c8d72f5ecac2c7025e6a0a3bffe9eed265daa,2000.000000000000000000,NULL,0x,0
1030,0x1eb61dc3a2816e9424c466ea6cccb3a1a3e115ec659c76153b1e800029de2df7,3658715,1494050229,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,110.000840000000000000,NULL,NULL,0
2045,0x1194ca048cb2917d61b00e1876cf1b086efa313c56b7f0c8ef9311c36ced1769,3658718,1494050364,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x54532e1ace9e5d0396ca88b7947aa74c35252e4e,100.000000000000000000,NULL,0x,0
2044,0xae607b59db62c0576fd592b882a9bdd3bff9e17061e4a0128f4afed904d91b68,3658718,1494050364,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x5d3816800a22a2cba4c17855ba8ccb55fbfa7f5d,10.000000000000000000,NULL,0x,0
2046,0x63421143e4431715d40610bb520316ad3365ea9eb1d6bcca74df59ba0154cad2,3659360,1494060034,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x884c61d1bccdc4ea05406a8b3e9b695ec4243dcb,0.519060000000000000,NULL,0x,0
1031,0x29e06f20cec10cecdacc1859298aa447c412f19109c2348b04088226c855e6cd,3659360,1494060034,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.519480000000000000,NULL,NULL,0
1032,0xc6a2b0fba82a2fddca13982a44679b5bd3a596cddeccd13d593c36ce82ced61b,3660178,1494072817,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.891360000000000000,NULL,NULL,0
2047,0x4f2b6730d022172ee5afdfe1415de54dee5e6f184aa7797d9e4b596612998715,3660180,1494072839,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x77d4315883e61649f128952f95647aaafd014622,0.010000000000000000,NULL,0x,0
2048,0xcbec602861d5e7a4b76952e7c2277fcb93473f4a2f3a19b8e715ee8e4d67bc05,3660180,1494072839,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x840def8a120db2d1db21b4df190c037fec3fb303,0.880520000000000000,NULL,0x,0
1033,0x5ffab47143624ac424490ae997235ecc091b2fcc1c02b81f7850226245a13abe,3660462,1494077076,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.088494360000000000,NULL,NULL,0
2049,0xf7a9b885b3475558486d6da977d8948fc47baf3c1c5bf423384f14f063fd06fb,3660464,1494077118,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9e99e92f96e173e62d77dc7b9a63ce3c078923d6,0.088074360000000000,NULL,0x,0
1034,0x9e7b71dfaba8159141768445c2c9236b77f0b1c1b01a1770b2f06abf615d1a8d,3662895,1494113820,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,413.752940000000000000,NULL,NULL,0
2050,0x13326112f37f62190f64733a09c64c64981c39380ea418ae9d91bbc243aa73db,3662897,1494113844,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xc0570f16e2dcfc4c49a9938a7eda823985b38362,0.250000000000000000,NULL,0x,0
2051,0xe7e06cd81bf20a94f63935abafce8f03a2f2debed2fba578c21000a561be4a8e,3662897,1494113844,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x3c83b06de195a7ddb67a016f8b933ef61d4b22cc,1.000000000000000000,NULL,0x,0
2054,0x8aba2aeb2f4d392dd91e8931675c8e8f81f4d53fc5f8d1d2fd48d82d20708b0b,3662898,1494113853,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x5d3816800a22a2cba4c17855ba8ccb55fbfa7f5d,12.100000000000000000,NULL,0x,0
2053,0xeedd27562f1786bed0a601d16d81f20565ff8de6d6f82e822ecd460bb4ec8025,3662898,1494113853,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9e99e92f96e173e62d77dc7b9a63ce3c078923d6,3.900000000000000000,NULL,0x,0
2052,0xdd88e15f76aef244bdaa72b00687e12ee34b314b87b543f307e4257bc791ce5b,3662898,1494113853,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x299d6cc19501d435343bbd2e3698fd6776bccd16,1.500000000000000000,NULL,0x,0
2055,0xbc75db1d19804d1dc4e5ac7c35dbbc4a38e7a29b464d1fac0cfa723f1e97f483,3662898,1494113853,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x77d4315883e61649f128952f95647aaafd014622,100.000000000000000000,NULL,0x,0
2056,0x79cd67fa1872380e39badcaf5b7a92f21c907090f8446c115f40d9cf521b7db1,3662900,1494113892,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa27f9f973059ed889f0625a7024450277f31816c,295.000000000000000000,NULL,0x,0
1035,0x6f6551cd18949fd1a09ef09cd0f1e889dd3bee003c443846d64d8c0e7da11ea2,3662918,1494114188,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,199.600420000000000000,NULL,NULL,0
2057,0x24890c0c59a80d54741297cad3037b01e42c68983885faf90a1432922ac1ee62,3662931,1494114386,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xac8b3e58d0709816f3b99eac5a3db4e088a881c9,199.600000000000000000,NULL,0x,0
1036,0x3e2dd28fde33a2c0d2b9926aa6c50aa65a92d53502e32155a3c29c51eb52c8d3,3663615,1494124610,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.006420000000000000,NULL,NULL,0
2058,0x8f9db64de66daeedafeb1b4ea0ac3499841acf07e0eeb3265d3dacaed594cb5d,3663615,1494124610,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x638d50bc2f5f1b250f7e884ab30c6977a27e2d5f,0.006000000000000000,NULL,0x,0
2060,0x5b6bb70dda010af2cdf71ee944b5aecbbaec2037d5e34adc1c9b3fa124784538,3663908,1494129602,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xe494585ee26093f0663bce8c7c37bb6f10381580,1.100000000000000000,NULL,0x,0
1037,0xd3483b2e8cc9a3d872e94d592cbcd7dfbce63908da2c6ea5d5708c84a10140a0,3663908,1494129602,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.120840000000000000,NULL,NULL,0
2059,0x6e90eb8ffc396afd9a72c0e4b8f76aca0d7b3e1125b18c90a5e64cdacc2dabfc,3663908,1494129602,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2e4a2cace8fedbe68289a2fc1d9c8ca272849d81,0.020000000000000000,NULL,0x,0
1038,0x06153de35c6c9420fae57f573adb302c020185640bebe3ff734493e4bf9c196f,3664853,1494144100,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,257.347024250000000000,NULL,NULL,0
2061,0x008c3459568bb0d6f563f15324e1e5e5c96aed9e0e80270ea9d40119251565db,3664855,1494144131,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9a35fea4f15607b67f89f7e92617043af848cd7e,0.937859450000000000,NULL,0x,0
2062,0xce9a5389642da799871eea7f21836fda95ef897ce21f4b77b0b08b6e74b9fd75,3664855,1494144131,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9978528efcbf31b3e4dd9fbda87497723f1089f8,1.000000000000000000,NULL,0x,0
2063,0xbeb9a0efc560d3cfe7ddec0294512d2c130d9de70b38f356114efaa504c075c3,3664855,1494144131,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x67be9648f4f1fb680128832fe1bb4d78b4f01cbf,1.100000000000000000,NULL,0x,0
2064,0xfdd6f2e92ef9a32361168b79f6a374f9d61bafc81807df7fc4648bcdb62af35f,3664855,1494144131,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x33dc00f14775c9da1f982d61414ea8c2d549b178,1.500000000000000000,NULL,0x,0
2065,0x7b19a9a9747d418dfce0449274eb924758fc828cf711cd239ba0280f658909d6,3664855,1494144131,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x299d6cc19501d435343bbd2e3698fd6776bccd16,2.000000000000000000,NULL,0x,0
2066,0x5bb846239a381c42d81d1658727aa8c63db11d5a0439084aa59dcf3e9ef614e6,3664856,1494144197,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9978528efcbf31b3e4dd9fbda87497723f1089f8,2.000000000000000000,NULL,0x,0
2067,0xc7e7bb001e4e56d9432bf2005299cd2fe2ffbf43b5bd440e0197c638b1f45d09,3664856,1494144197,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xfbbc7e37b5415f543757e6aa0b6fe98893ee3271,50.000000000000000000,NULL,0x,0
2068,0x0e4ff7e89d0c4505f5678bf26f187c6c28f657a7a5a461db4fd6df35d233aea8,3664856,1494144197,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x3c83b06de195a7ddb67a016f8b933ef61d4b22cc,98.805384800000000000,NULL,0x,0
2069,0xc629eabf5ec7eab3cfc60741e43aafa95a242ed3cb3ad3b9b0fdfb67c40d5b17,3664856,1494144197,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x8744bd13ae5e73964591c5d73e2ed0d20855167b,100.000000000000000000,NULL,0x,0
1039,0x070e7f8a86d51c50457f72c4a894a2e5ec2ed620697987b1b16d1bd16bdf969d,3666362,1494166726,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,808.883237200000000000,NULL,NULL,0
2074,0x7fc6388d19df319564d2e414366fc900b87f46161944ac687199d3f180e3d437,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x753d8f08f11913e17c7f88fc5512fca3e7ed2ba1,3.493000000000000000,NULL,0x,0
2070,0xfe59108ba7a7ce8f133517b75c4e1678eace11ababc165ee9d27d523189c9bcd,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xaae7b81592f816fcc8d668379c76f9aa5c92aaff,0.010000000000000000,NULL,0x,0
2071,0x6627191e282f24ee564b53b6f2f6ee62ffe205a6a86c73e96841519450525c22,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x55800be5edf7355b056c0031cc3ff4131d133261,0.300000000000000000,NULL,0x,0
2072,0x49b02e801dba6c1c56417b2733161f954abb016a32179aadd4c46c22053488da,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x5f6043a83ac0e850b7dee83cf85bba95c9709c73,0.900000000000000000,NULL,0x,0
2073,0x1a9201a75c7a604ded4cfe00324c7ddc98afb525bea970d6e8d98578864cf6c4,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x5f6043a83ac0e850b7dee83cf85bba95c9709c73,1.000000000000000000,NULL,0x,0
2077,0xa294b8e11cd7c73cc3259c887e5f39c21d4f7539ab87af2202a14f5c627e660d,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x608376fe87d5823a835e18ced66565b6049e10bc,46.000000000000000000,NULL,0x,0
2075,0xc0e5e70e7e1a9c09b379848de9eec1368668e047f467fc8de0f3a6270f9a0d15,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x47bd0b90286dcb5e67a08dd2737dc13ec9c27395,9.104197200000000000,NULL,0x,0
2081,0x6f57514cee86214202d47de97e35705df6010ff63cba29c35496296cbd75319b,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa27f9f973059ed889f0625a7024450277f31816c,316.000000000000000000,NULL,0x,0
2080,0xdb66de9c74a90507e7d6eb6e314dd6aab504600dbbf0562e8efcb9b3698a02aa,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x33dc00f14775c9da1f982d61414ea8c2d549b178,215.000000000000000000,NULL,0x,0
2076,0x960c9b85d4e2dd1e5eaa532bdcaea917ac6f05f4484c4ab16518069aca53bc78,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa19b512b6f2828c2bd0fb9ce4e34ab8f6cc4df60,15.000000000000000000,NULL,0x,0
2078,0x606f63dfed60b87e020a4c760395a3a526d51ab9a06ee9ed6b830fb4275df88d,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9893648ac1b0c84a872f505aad4716ee230d2c67,52.000000000000000000,NULL,0x,0
2079,0xfe72f3898f7a99484a4e4bf24f11a0c8693c2ada07b6e3aeb1b1a4b04c74edc2,3666369,1494166825,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x14b618e1511baf0eceaa3448465c63650d235993,150.071000000000000000,NULL,0x,0
1040,0xf10cc1385b35f7a6ebec0f9787c90995ff7473dd2b3a4d05532532567705267d,3666699,1494171695,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,26.501260000000000000,NULL,NULL,0
2082,0x8e92b555343775168a2473669b83473112f80efd5d8132c29338b64522931f4a,3666704,1494171836,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xb92011fa6b4fcc355bb61339ac886aeea0c23575,0.500000000000000000,NULL,0x,0
2083,0xd586780b3737b7bce57413ee22d39bab550e6dc511e39583400a9765fe5c6cc4,3666704,1494171836,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x8897b9308d9a16df633652f6b1a0f8b1ee730f0d,3.000000000000000000,NULL,0x,0
2084,0xf81f2a376a6002958dc0a6ee5d115dbaf36505e63f842dfd95d37821168cd4c3,3666704,1494171836,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x92bfa48f230f759f0dc038d7a58a12f29d6b0361,23.000000000000000000,NULL,0x,0
1041,0xccfe7f16b980988a1bcc066d9c6baec63f9f3595be3d006a9b7d902805d0b346,3668437,1494198044,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,378.005331800000000000,NULL,NULL,0
